CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA;ANO;VALOR_CORRIGIDO_2024
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.02.02.03;Contas a Pagar;266807.0;N;2022;292029.45033308
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.02.02.03;Contas a Pagar;268180.0;N;2023;280569.916
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.02.02.04;Contribuição de Parceiros;0.0;N;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.02.02.04;Contribuição de Parceiros;0.0;N;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.02.02.05;Dívidas com e sem Direito de Regresso;0.0;N;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.02.02.05;Dívidas com e sem Direito de Regresso;0.0;N;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.02.02.06;Adiantamento de Clientes;0.0;N;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.02.02.06;Adiantamento de Clientes;0.0;N;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.02.02.07;Impostos e Encargos Sociais a Recolher;68666.0;N;2022;75157.30185704
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.02.02.07;Impostos e Encargos Sociais a Recolher;88540.0;N;2023;92630.548
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.02.02.08;Instrumentos Financeiros Derivativos;209406.0;N;2022;229202.07894264002
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.02.02.08;Instrumentos Financeiros Derivativos;191125.0;N;2023;199954.975
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.02.02.09;Garantia financeira e de valor residual;0.0;N;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.02.02.09;Garantia financeira e de valor residual;0.0;N;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.02.02.10;Provisões para Contingências;0.0;N;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.02.02.10;Provisões para Contingências;0.0;N;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.02.02.11;Passivos de contrato;2582737.0;N;2022;2826894.5959622804
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.02.02.11;Passivos de contrato;3010648.0;N;2023;3149739.9376
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.02.02.12;Passivo de arrendamento;307772.0;N;2022;336867.05366768
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.02.02.12;Passivo de arrendamento;397840.0;N;2023;416220.208
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.02.02.13;Imposto de renda e contribuição social;20732.0;N;2022;22691.88801008
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.02.02.13;Imposto de renda e contribuição social;24880.0;N;2023;26029.456000000002
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.03;Tributos Diferidos;1933440.0;S;2022;2116216.6676736004
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.03;Tributos Diferidos;1475262.0;S;2023;1543419.1044
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;1933440.0;S;2022;2116216.6676736004
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;1475262.0;S;2023;1543419.1044
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.04;Provisões;783901.0;S;2022;858006.6420504401
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.04;Provisões;840169.0;S;2023;878984.8078000001
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;396076.0;S;2022;433518.82285744004
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;474293.0;S;2023;496205.3366
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.04.01.01;Provisões Fiscais;79925.0;S;2022;87480.66511700001
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.04.01.01;Provisões Fiscais;100254.0;S;2023;104885.7348
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;126759.0;S;2022;138742.09107996002
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;140734.0;S;2023;147235.9108
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.04.01.03;Provisões para Benefícios a Empregados;188240.0;S;2022;206035.1629856
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.04.01.03;Provisões para Benefícios a Empregados;232287.0;S;2023;243018.6594
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.04.01.04;Provisões Cíveis;1152.0;S;2022;1260.9036748800002
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.04.01.04;Provisões Cíveis;1018.0;S;2023;1065.0316
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.04.02;Outras Provisões;387825.0;S;2022;424487.81919300003
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.04.02;Outras Provisões;365876.0;S;2023;382779.4712
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.04.02.01;Provisões para Garantias;252242.0;S;2022;276087.55621448
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.04.02.01;Provisões para Garantias;222950.0;S;2023;233250.29
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.04.02.02;Provisões para Reestruturação;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.04.02.02;Provisões para Reestruturação;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.04.02.04;Provisão materiais de terceiros;132027.0;N;2022;144508.09850988002
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.04.02.04;Provisão materiais de terceiros;138298.0;N;2023;144687.3676
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.04.02.05;Outros;3556.0;N;2022;3892.1644686400005
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.04.02.05;Outros;4628.0;N;2023;4841.8136
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.06;Lucros e Receitas a Apropriar;117760.0;S;2022;128892.3756544
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.06;Lucros e Receitas a Apropriar;85885.0;S;2023;89852.887
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.06.01;Lucros a Apropriar;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.06.01;Lucros a Apropriar;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.06.02;Receitas a Apropriar;117760.0;S;2022;128892.3756544
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.06.02;Receitas a Apropriar;85885.0;S;2023;89852.887
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.06.02.01;Receitas diferidas;117760.0;N;2022;128892.3756544
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.06.02.01;Receitas diferidas;85885.0;N;2023;89852.887
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03;Patrimônio Líquido Consolidado;14736781.0;S;2022;16129914.339237642
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03;Patrimônio Líquido Consolidado;14714230.0;S;2023;15394027.426
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.01;Capital Social Realizado;5159617.0;S;2022;5647378.50370948
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.01;Capital Social Realizado;5159617.0;S;2023;5397991.3054
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.02;Reservas de Capital;385560.0;S;2022;422008.6986864
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.02;Reservas de Capital;474155.0;S;2023;496060.961
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.02.01;Ágio na Emissão de Ações;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.02.01;Ágio na Emissão de Ações;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.02.02;Reserva Especial de Ágio na Incorporação;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.02.02;Reserva Especial de Ágio na Incorporação;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.02.03;Alienação de Bônus de Subscrição;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.02.03;Alienação de Bônus de Subscrição;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.02.04;Opções Outorgadas;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.02.04;Opções Outorgadas;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.02.05;Ações em Tesouraria;-87103.0;S;2022;-95337.23332732
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.02.05;Ações em Tesouraria;-87103.0;S;2023;-91127.1586
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.02.07;Remuneração baseada em ações;94386.0;N;2022;103308.72765384
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.02.07;Remuneração baseada em ações;116381.0;N;2023;121757.8022
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.02.08;Resultado nas operações com acionistas não controladores;378277.0;N;2022;414037.20435988007
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.02.08;Resultado nas operações com acionistas não controladores;444877.0;N;2023;465430.3174
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.03;Reservas de Reavaliação;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.03;Reservas de Reavaliação;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.04;Reservas de Lucros;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.04;Reservas de Lucros;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.04.01;Reserva Legal;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.04.01;Reserva Legal;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.04.02;Reserva Estatutária;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.04.02;Reserva Estatutária;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.04.03;Reserva para Contingências;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.04.03;Reserva para Contingências;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.04.04;Reserva de Lucros a Realizar;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.04.04;Reserva de Lucros a Realizar;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.04.05;Reserva de Retenção de Lucros;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.04.05;Reserva de Retenção de Lucros;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.04.07;Reserva de Incentivos Fiscais;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.04.07;Reserva de Incentivos Fiscais;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.04.08;Dividendo Adicional Proposto;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.04.08;Dividendo Adicional Proposto;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.04.09;Ações em Tesouraria;0.0;S;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.04.09;Ações em Tesouraria;0.0;S;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.04.10;Subvenção para Investimentos;0.0;N;2022;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-12-31;2.03.04.10;Subvenção para Investimentos;0.0;N;2023;0.0
07.689.002/0001-89;2023-12-31;1;EMBRAER S.A.;20087;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-12-31;2.03.04.11;Reservas para Investimentos e Capital de Giro;0.0;N;2022;0.0
